Date,Team 1,Team 2,FT,HT
2002-08-24,,,1-1,1-1
2002-08-24,,,0-1,0-0
2002-08-25,,,0-1,0-0
2002-08-25,,,3-0,1-0
2002-08-25,,,1-0,0-0
2002-08-25,,,2-0,1-0
2002-08-25,,,4-1,3-1
2002-08-25,,,1-0,0-0
2002-08-31,,,1-0,1-0
2002-09-01,,,3-1,2-0
2002-09-01,,,0-0,0-0
2002-09-01,,,0-2,0-1
2002-09-01,,,0-1,0-0
2002-09-01,,,0-2,0-2
2002-09-01,,,0-1,0-1
2002-09-01,,,1-1,1-0
2002-09-14,,,1-0,1-0
2002-09-14,,,2-2,1-1
2002-09-14,,,2-3,1-1
2002-09-15,,,1-1,0-1
2002-09-15,,,3-0,1-0
2002-09-15,,,2-0,0-0
2002-09-15,,,1-1,1-0
2002-09-15,,,2-3,1-1
2002-09-21,,,1-1,0-1
2002-09-21,,,4-0,2-0
2002-09-22,,,2-0,1-0
2002-09-22,,,0-1,0-0
2002-09-22,,,2-3,0-2
2002-09-22,,,0-2,0-0
2002-09-22,,,3-1,2-0
2002-09-22,,,0-1,0-1
2002-10-26,,,1-0,1-0
2002-10-26,,,1-1,0-1
2002-10-27,,,0-0,0-0
2002-10-27,,,0-0,0-0
2002-10-27,,,1-0,1-0
2002-10-27,,,3-2,3-1
2002-10-27,,,0-0,0-0
2002-10-27,,,3-0,2-0
2002-11-02,,,0-1,0-1
2002-11-03,,,1-3,1-0
2002-11-03,,,1-1,0-1
2002-11-03,,,0-2,0-2
2002-11-03,,,1-0,0-0
2002-11-03,,,0-0,0-0
2002-11-03,,,0-3,0-2
2002-11-03,,,2-0,1-0
2002-11-09,,,1-1,1-1
2002-11-10,,,1-1,0-1
2002-11-10,,,1-1,0-0
2002-11-10,,,1-1,1-0
2002-11-10,,,1-0,1-0
2002-11-10,,,5-1,2-1
2002-11-10,,,1-1,1-0
2002-11-10,,,1-1,0-1
2002-11-23,,,1-2,1-0
2002-11-24,,,3-2,2-0
2002-11-24,,,0-0,0-0
2002-11-24,,,6-0,3-0
2002-11-24,,,1-2,0-2
2002-11-24,,,0-3,0-2
2002-11-24,,,4-1,1-0
2002-11-24,,,0-0,0-0
2002-11-30,,,1-0,1-0
2002-12-01,,,3-4,2-3
2002-12-01,,,0-0,0-0
2002-12-01,,,1-1,0-0
2002-12-01,,,1-1,1-1
2002-12-01,,,3-0,2-0
2002-12-01,,,1-0,1-0
2002-12-01,,,5-0,3-0
2002-12-07,,,0-2,0-1
2002-12-08,,,0-0,0-0
2002-12-08,,,7-0,3-0
2002-12-08,,,2-0,2-0
2002-12-08,,,0-0,0-0
2002-12-08,,,3-0,1-0
2002-12-08,,,1-1,1-1
2002-12-08,,,1-1,1-0
2002-12-14,,,2-2,1-1
2002-12-15,,,2-0,0-0
2002-12-15,,,0-1,0-0
2002-12-15,,,2-2,1-2
2002-12-15,,,3-0,2-0
2002-12-15,,,2-0,0-0
2002-12-15,,,0-0,0-0
2002-12-16,,,0-2,0-1
2002-12-21,,,3-1,0-0
2002-12-22,,,3-0,0-0
2002-12-22,,,0-3,0-1
2002-12-22,,,0-2,0-1
2002-12-22,,,1-0,0-0
2002-12-22,,,4-0,2-0
2002-12-22,,,1-0,0-0
2002-12-22,,,0-0,0-0
2003-01-04,,,0-1,0-1
2003-01-04,,,2-0,0-0
2003-01-05,,,1-1,1-1
2003-01-05,,,3-2,2-2
2003-01-05,,,0-1,0-0
2003-01-05,,,0-2,0-2
2003-01-05,,,2-1,1-0
2003-01-05,,,1-1,0-0
2003-01-11,,,1-0,0-0
2003-01-11,,,1-0,1-0
2003-01-12,,,6-0,1-0
2003-01-12,,,0-1,0-0
2003-01-12,,,3-2,1-1
2003-01-12,,,4-0,0-0
2003-01-12,,,0-1,0-0
2003-01-12,,,1-4,1-1
2003-01-18,,,1-0,0-0
2003-01-18,,,1-0,1-0
2003-01-19,,,1-3,1-3
2003-01-19,,,4-0,3-0
2003-01-19,,,2-1,1-0
2003-01-19,,,1-1,0-0
2003-01-19,,,0-0,0-0
2003-01-19,,,1-1,0-1
2003-01-25,,,3-1,1-1
2003-01-25,,,1-2,1-2
2003-01-26,,,3-2,2-2
2003-01-26,,,1-1,1-0
2003-01-26,,,1-2,1-2
2003-01-26,,,1-4,0-1
2003-01-26,,,1-0,0-0
2003-01-26,,,2-1,1-1
2003-02-01,,,3-3,0-1
2003-02-01,,,1-0,0-0
2003-02-01,,,1-0,1-0
2003-02-02,,,0-0,0-0
2003-02-02,,,1-1,0-0
2003-02-02,,,1-0,1-0
2003-02-02,,,0-2,0-0
2003-02-02,,,0-2,0-0
2003-02-08,,,2-0,1-0
2003-02-08,,,1-0,0-0
2003-02-09,,,2-1,1-0
2003-02-09,,,1-2,1-2
2003-02-09,,,2-0,0-0
2003-02-09,,,2-1,1-0
2003-02-09,,,0-2,0-1
2003-02-09,,,2-1,1-1
2003-02-15,,,4-0,2-0
2003-02-15,,,0-1,0-0
2003-02-16,,,3-2,0-0
2003-02-16,,,2-5,1-1
2003-02-16,,,3-1,1-1
2003-02-16,,,1-0,0-0
2003-02-16,,,2-0,1-0
2003-02-16,,,1-1,0-0
2003-02-22,,,2-0,1-0
2003-02-22,,,1-0,0-0
2003-02-23,,,0-2,0-2
2003-02-23,,,1-3,0-2
2003-02-23,,,1-3,1-3
2003-02-23,,,4-3,2-1
2003-02-23,,,0-2,0-2
2003-02-23,,,0-0,0-0
2003-03-01,,,2-1,2-1
2003-03-01,,,0-2,0-0
2003-03-01,,,1-2,0-1
2003-03-02,,,3-1,0-0
2003-03-02,,,1-1,1-1
2003-03-02,,,2-0,2-0
2003-03-02,,,1-1,0-0
2003-03-02,,,1-3,0-1
2003-03-08,,,0-2,0-2
2003-03-09,,,2-1,0-0
2003-03-09,,,2-1,2-1
2003-03-09,,,0-2,0-0
2003-03-09,,,1-2,0-1
2003-03-09,,,0-0,0-0
2003-03-09,,,0-1,0-1
2003-03-15,,,3-1,1-1
2003-03-15,,,0-1,0-1
2003-03-16,,,6-2,2-2
2003-03-16,,,1-1,1-1
2003-03-16,,,0-2,0-1
2003-03-16,,,3-0,0-0
2003-03-16,,,3-0,1-0
2003-03-16,,,0-3,0-0
2003-03-22,,,1-0,0-0
2003-03-22,,,0-1,0-0
2003-03-23,,,0-0,0-0
2003-03-23,,,1-0,0-0
2003-03-23,,,0-2,0-1
2003-03-23,,,2-0,1-0
2003-03-23,,,1-0,1-0
2003-03-23,,,0-0,0-0
2003-03-29,,,2-1,1-1
2003-04-05,,,4-1,0-1
2003-04-05,,,4-1,3-1
2003-04-05,,,4-0,1-0
2003-04-06,,,0-3,0-0
2003-04-06,,,2-1,2-1
2003-04-06,,,1-1,1-1
2003-04-06,,,1-4,1-0
2003-04-06,,,3-3,2-0
2003-04-12,,,3-0,1-0
2003-04-12,,,0-0,0-0
2003-04-12,,,1-0,0-0
2003-04-13,,,6-1,2-0
2003-04-13,,,0-4,0-2
2003-04-13,,,1-0,0-0
2003-04-13,,,0-0,0-0
2003-04-13,,,2-0,0-0
2003-04-19,,,2-1,0-0
2003-04-19,,,2-0,0-0
2003-04-20,,,0-3,0-1
2003-04-20,,,1-3,0-0
2003-04-20,,,1-0,0-0
2003-04-20,,,4-0,3-0
2003-04-20,,,2-2,0-0
2003-04-20,,,1-1,0-1
2003-05-03,,,4-0,3-0
2003-05-03,,,3-0,1-0
2003-05-04,,,3-1,2-1
2003-05-04,,,2-4,1-2
2003-05-04,,,5-1,2-0
2003-05-04,,,1-0,0-0
2003-05-04,,,3-0,1-0
2003-05-04,,,0-3,0-2
2003-05-10,,,2-0,1-0
2003-05-10,,,2-0,0-0
2003-05-11,,,3-0,0-0
2003-05-11,,,2-0,0-0
2003-05-11,,,2-3,0-1
2003-05-11,,,2-1,0-1
2003-05-11,,,3-0,2-0
2003-05-11,,,0-2,0-0
2003-05-24,,,2-1,0-0
2003-05-24,,,1-1,1-1
2003-05-25,,,4-2,3-2
2003-05-25,,,3-0,0-0
2003-05-25,,,2-0,2-0
2003-05-25,,,3-1,2-1
2003-05-25,,,1-5,1-3
2003-05-25,,,3-2,1-2
